Size,Pivots: 1,Pivots: 2,Pivots: 3,Pivots: 4,Pivots: 5,Pivots: 6,Pivots: 7,Pivots: 8,Pivots: 9,Pivots: 10,Pivots: 11,Pivots: 12,Pivots: 13,Pivots: 14,Pivots: 15,Pivots: 16,Pivots: 17,Pivots: 18,Pivots: 19,Pivots: 20
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
100000,0.4352014280157164,0.3434109570225701,0.31120628502685577,0.29715409001801163,0.29212977102724835,0.2813556090113707,0.2895131830009632,0.2901297109783627,0.2890727040357888,0.2856778780114837,0.2829885769751854,0.2812796200159937,0.281741835991852,0.28371734701795503,0.30111416697036475,0.29726992099313065,0.300399366999045,0.30415600002743304,0.3052244369755499,0.3046630140161142
